pair,LEAR_conf_cov90,LEAR_conf_width90,LEAR_conf_Winkler90,DDNN_RMSE,DDNN_CRPS,DDNN_cov90,DDNN_width90,DDNN_Winkler90,QRA_pinball,QRA_CRPS,QRA_cov90,QRA_width90,QRA_Winkler90
TK_DA,0.9601957070707071,17.904735543783676,19.71312292859375,4.334478887355454,2.4659460047770274,0.966450364298725,20.5452650635481,22.460449812206463,0.9585929749679786,1.9171859499359571,0.6830476641414142,10.728661957405315,23.570915498298874
TK_IM,0.9249210858585859,16.087264353613286,24.21681105505824,6.002629265003728,3.0024182948066955,0.9499445013661202,22.64240614983861,28.604197013077336,1.1977240241086549,2.3954480482173097,0.7890719696969697,12.947896262972323,30.18930142380154
KS_DA,0.9367866161616162,15.385673800924545,18.26188204988914,5.24926068738446,2.876257577753589,0.9394310678506376,20.03623741351317,22.729179926314277,1.0163944750817302,2.0327889501634604,0.8291319444444445,12.677617802062967,21.333366577676898
KS_IM,0.9168339646464646,15.063236028220256,20.455869961723188,5.68099860951129,3.0105413554981215,0.9333148337887067,20.803874244723662,24.89749953536148,1.1000653472093902,2.2001306944187804,0.8280429292929293,12.795308768960522,23.61471797791254
